Data;Õtem;Respons·vel;Curso;Valor
11/11/2020;QUADRO BRANCO MAGN√âTICO - CORTIARTE;Wellington;TÈcnico em EletrÙnica;R$ 234,30 
10/11/2020;SERRA TICOTICO - MANUAL 110V 400W-MAKITA;Wellington;TÈcnico em MecatrÙnica;R$ 249,00 
10/11/2020;SERRA TICOTICO - MANUAL 110V 400W-MAKITA;Wellington;TÈcnico em MecatrÙnica;R$ 249,00 
06/11/2020;ESTA√á√ÉO DE DESSOLDAGEM TS-700 110V- TOYO;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 806,00 
06/11/2020;ESTA√á√ÉO DE DESSOLDAGEM TS-700 110V- TOYO;Wellington;TÈcnico em MecatrÙnica;R$ 806,00 
06/11/2020;ESTA√á√ÉO SOLDAGEM DIG.200A450GRAUS C-TOYO;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 145,00 
06/11/2020;ESTA√á√ÉO SOLDAGEM DIG.200A450GRAUS C-TOYO;Wellington;TÈcnico em MecatrÙnica;R$ 145,00 
06/11/2020;ESTA√á√ÉO SOLDAGEM DIG.200A450GRAUS C-TOYO;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 145,00 
04/11/2020;CADEIRA FIXA POLIPROPILENO AZUL - STILOFLEX;Wellington;TÈcnico em EletrÙnica;R$ 57,00 
04/11/2020;CADEIRA FIXA POLIPROPILENO AZUL - STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 57,00 
04/11/2020;CADEIRA FIXA POLIPROPILENO AZUL - STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 57,00 
04/11/2020;CADEIRA GIRAT.C/BRA√áOS REG.PRETA-STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 230,00 
04/11/2020;CADEIRA GIRAT.C/BRA√áOS REG.PRETA-STILOFLEX;Wellington;TÈcnico em EletrÙnica;R$ 230,00 
04/11/2020;CADEIRA GIRAT.C/BRA√áOS REG.PRETA-STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 230,00 
04/11/2020;CADEIRA GIRAT.C/BRA√áOS REG.PRETA-STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 230,00 
04/11/2020;CADEIRA GIRAT.C/BRA√áOS REG.PRETA-STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 230,00 
04/11/2020;CADEIRA GIRAT.S/BRA√áOS REG.PRETA-STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 191,00 
04/11/2020;SOF√Å DE 2 LUGARES P/ RECEP. PRETO -STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 460,00 
04/11/2020;SOF√Å DE 2 LUGARES P/ RECEP. PRETO -STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 460,00 
04/11/2020;SOF√Å DE 2 LUGARES P/ RECEP. PRETO -STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 460,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Wellington;TÈcnico em EletrÙnica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Wellington;TÈcnico em EletrÙnica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 188,00 
04/11/2020;CADEIRA GIRAT.C/ BRA√áO P/DIRETOR -STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 286,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em EletrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em EletrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em EletrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Wellington;TÈcnico em MecatrÙnica;R$ 113,00 
27/10/2020;ESTANTE-06PRATELEIRA DE A√áO  -SCHEFFER;Wellington;TÈcnico em MecatrÙnica;R$ 180,00 
27/10/2020;ESTANTE-06PRATELEIRA DE A√áO  -SCHEFFER;Wellington;TÈcnico em MecatrÙnica;R$ 180,00 
27/10/2020;ESTANTE-06PRATELEIRA DE A√áO  -SCHEFFER;Wellington;TÈcnico em MecatrÙnica;R$ 180,00 
24/10/2020;FURADEIRA IMPACTO 13MM -1/2 -560W. - METABO;Wellington;TÈcnico em EletrÙnica;R$ 160,00 
24/10/2020;PARAFUSADEIRA /FURADEIRA IND.1/2- MAKITA;Wellington;TÈcnico em EletrÙnica;R$ 407,00 
24/10/2020;PARAFUSADEIRA /FURADEIRA IND.1/2- MAKITA;Wellington;TÈcnico em EletrÙnica;R$ 407,00 
24/10/2020;SOPRADOR T√âRMICO 1500W HE2000 110V-METABO;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 197,00 
24/10/2020;SOPRADOR T√âRMICO 1500W HE2000 110V-METABO;Wellington;TÈcnico em EletrÙnica;R$ 197,00 
24/10/2020;SOPRADOR T√âRMICO 1500W HE2000 110V-MAKITA;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 197,00 
17/10/2020;ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE;Wellington;TÈcnico em MecatrÙnica;R$ 330,90 
09/10/2020;MICROCOMPUTADOR HD 160GB FDD 3,5POSITIVO;Wellington;TÈcnico em MecatrÙnica;R$ 866,80 
30/09/2020;MICROCOMPUTADOR HDD 160GB FDD3,5POSITIVO;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 998,59 
30/09/2020;MONITOR DE VIDEO COLOR LCD 17- POSITIVO;Wellington;TÈcnico em EletrÙnica;R$ 481,75 
16/09/2020;DISTRIBUIDORES INT.CAB.√ìPTICOS SC -ST-FIBRACEM;Wellington;TÈcnico em EletrÙnica;R$ 1.000,00 
15/09/2020;BEBEDOURO EL√âTRICO PRESS√ÉO INOX - LIBELL;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 408,90 
10/08/2020;CADEIRA P/ SALA DE AULA DC-1307;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 27,91 
27/07/2020;TRANSFERIDOR DE GRAUS:0 A 180 GRAUS / KING;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 23,00 
27/07/2020;TRANSFERIDOR DE GRAUS:0 A 180 GRAUS / KING;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 23,00 
27/04/2020;CADEIRA P/ SALA DE AULA DC-1307;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 69,79 
07/04/2020;CADEIRA P/ SALA DE AULA DC-1307;Wellington;TÈcnico em MecatrÙnica;R$ 69,79 
04/04/2020;PAQU√çMETRO QUADRIMEN.DIGIT.200MM-PANTEC;Wellington;TÈcnico em EletrÙnica;R$ 108,00 
02/04/2020;CADEIRA P/ SALA DE AULA DC-1307;Wellington;TÈcnico em EletrÙnica;R$ 69,79 
04/03/2020;M√ÅQUINA DE ELETROEROS√ÉO C/SIST.ORBITAL;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 141.800,00 
22/02/2020;RUGOSIMETRO PORT SUFTEST SJ201 MITUTOYO;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 1.566,19 
12/02/2020;CADEIRA PARA SALA DE AULA DC 1307;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 30,35 
07/02/2020;CADEIRA PARA SALA DE AULA DC 1307;Wellington;TÈcnico em MecatrÙnica;R$ 30,35 
17/01/2020;MICROMETRO EXT.50-75MM-C/CATRAC.PLAQ.ISO.;Wellington;TÈcnico em EletrÙnica;R$ 58,00 
17/01/2020;PAQU√çMETRO QUADRID.UNIV. 200MM-0,05MM;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 56,00 
17/01/2020;PAQU√çMETRO QUADRID.UNIV. 200MM-0,05MM;Wellington;TÈcnico em MecatrÙnica;R$ 56,00 
16/01/2020;BASE MAGN√âT.HIDR√ÅULICA C/SUPORT. /PANTEC;Wellington;TÈcnico em EletrÙnica;R$ 145,99 
13/01/2020;CADEIRA P/ SALA DE AULA DC-1307;Wellington;TÈcnico em EletrÙnica;R$ 14,26 
09/01/2020;MONITOR DE VIDEO LCD 17P POSITIVO;Wellington;TÈcnico em MecatrÙnica;R$ 433,92 
29/12/2019;CADEIRA P/ SALA DE AULA DC-1307;Wellington;TÈcnico em MecatrÙnica;R$ 14,26 
09/11/2019;ALICATE PRENSA TERMINAIS;Wellington;TÈcnico em MecatrÙnica;R$ 49,90 
09/11/2019;ALICATE PRENSA TERMINAIS;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 49,90 
04/11/2019;CADEIRA P/ SALA DE AULA DC-1307;Wellington;TÈcnico em MecatrÙnica;R$ 14,26 
01/11/2019;TARRAXA M. 1/2A 2POL.CARACOL /T3C BSPT SAMA;Wellington;TÈcnico em EletrÙnica;R$ 1.064,00 
16/08/2019;CADEIRA P/ SALA DE AULA DC-1307;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 14,26 
01/08/2019;CADEIRA P/ SALA DE AULA DC-1307;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 14,26 
22/07/2019;CADEIRA P/ SALA DE AULA DC-1307;Wellington;TÈcnico em EletrÙnica;R$ 14,26 
12/07/2019;CADEIRA P/ SALA DE AULA DC-1307;Wellington;TÈcnico em MecatrÙnica;R$ 14,26 
12/06/2019;MED DIAM INTER 50A150MM 511174 MITUTOYO;Wellington;TÈcnico em EletrÙnica;R$ 275,10 
28/05/2019;PAQUIMETRO UNIV 152MM 100.002 / MITUTOYO;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 42,47 
18/05/2019;VENTILADOR DE COLUNA VENTISILVA;Wellington;TÈcnico em EletrÙnica;R$ 331,17 
03/05/2019;CALIBRADOR DE BOCA 5200 KORDT;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 8.756,57 
18/04/2019;MEDIDOR DE CABOS DATACOM 1800;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 6.119,21 
24/03/2019;MICROMETRO 3 CONT 35 A 40MM MITUTOYO;Wellington;TÈcnico em MecatrÙnica;R$ 1.196,85 
22/02/2019;MICROMETRO EXTERNO 25 A 50MM STARRETT;Wellington;TÈcnico em MecatrÙnica;R$ 97,57 
24/12/2018;MORSA GIRAT.120MM ADRIATICA;Wellington;TÈcnico em EletrÙnica;R$ 181,08 
04/12/2018;MORSA DE BANCADA N. 5 - DM 253;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 67,70 
09/11/2018;PAQUIMETRO UNIVERSAL 152MM MITUTOYO;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 67,70 
15/09/2018;BANCADA MOVEL COM ARMARIO SECURIT;Wellington;TÈcnico em MecatrÙnica;R$ 182,18 
31/08/2018;MESA TRIANGULAR DCE-245;Wellington;TÈcnico em EletrÙnica;R$ 513,61 
17/07/2018;ESQUADRO DE ENCOSTO 70X100MM B.R.C.;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
02/07/2018;ESQUADRO DE ENCOSTO 70X100MM B.R.C.;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
08/04/2018;MICROMETRO EXT.0 A 25MM MMZB FWP IT-82;Wellington;TÈcnico em MecatrÙnica;R$ 182,18 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Wellington;TÈcnico em MecatrÙnica;R$ 59,00 
04/11/2017;MICROMETRO PROFUNDIDADE STARRETT 0 A 75;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
20/10/2017;CALIBRADOR RAIOS CONC. E CONV. 1 A 7MM;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
10/10/2017;MEIA BANCADA P TORNEIRO ST 127;Wellington;TÈcnico em MecatrÙnica;R$ 182,18 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;TÈcnico em EletrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;TÈcnico em MecatrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;TÈcnico em MecatrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;TÈcnico em MecatrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;TÈcnico em EletrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;TÈcnico em MecatrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;TÈcnico em MecatrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;TÈcnico em MecatrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;TÈcnico em MecatrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 125,84 
27/07/2017;VERIFICADOR DE FOLGA DE 0 5X1MM WS;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
07/07/2017;VERIFICADOR DE FOLGA DE 0 5X1MM WS;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
12/06/2017;ESQUADRO DE FIO RETIFICADO MAUB;Wellington;TÈcnico em MecatrÙnica;R$ 182,18 
02/06/2017;ESQUADRO DE FIO RETIFICADO MAUB;Wellington;TÈcnico em EletrÙnica;R$ 182,18 
18/05/2017;MORSA P BANCADA N 5;Wellington;TÈcnico em EletrÙnica;R$ 182,18 
08/05/2017;MICROMETRO INTERNO BAG 1 DE 11 A 14MM A;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
28/04/2017;TRANSFERIDOR C REGUA CORREDICA CSE 92 D;Wellington;TÈcnico em EletrÙnica;R$ 182,18 
03/04/2017;VERIFICADOR DE ROSCAS SAE 30 LAMINAS;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
24/03/2017;REGUA DE FIO TRIANGULAR TESA 100MM;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
14/03/2017;REGUA DE FIO TRIANGULAR TESA 100MM;Wellington;TÈcnico em MecatrÙnica;R$ 182,18 
22/02/2017;REGUA DE FIO TRIANGULAR TESA 100MM;Wellington;TÈcnico em MecatrÙnica;R$ 182,18 
02/02/2017;MICROMETRO 0 25MM TESA;Wellington;TÈcnico em EletrÙnica;R$ 182,18 
28/01/2017;VERIFICADOR DE ROSCA W N7;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
23/01/2017;VERIFICADOR DE ROSCA W N 476;Wellington;TÈcnico em MecatrÙnica;R$ 182,18 
30/11/2016;CADEIRA PARA SALA DE AULA DC-1307;Wellington;TÈcnico em MecatrÙnica;R$ 54,86 
30/11/2016;CADEIRA PARA SALA DE AULA DC-1307;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 54,86 
30/11/2016;CADEIRA PARA SALA DE AULA DC 1307;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 61,76 
30/11/2016;MATRIZ DE CONTATO PROTOBOARD TKN PL-553;Wellington;TÈcnico em EletrÙnica;R$ 59,24 
30/11/2016;MATRIZ DE CONTATO PROTOBOARD TKN PL-553;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 59,24 
31/05/2016;CADEIRA PARA SALA DE AULA DC-1307.;Wellington;TÈcnico em EletrÙnica;R$ 17,40 
31/05/2016;CADEIRA PARA SALA DE AULA DC-1307.;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 17,72 
28/02/2016;INVERSOR DE FREQUENCIA CA/CA 4016004 ABB;Wellington;TÈcnico em MecatrÙnica;R$ 1.497,54 
30/09/2015;OSCILOSCOPIO DUPLO TRACO 7025A TOPWARD;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 1.008,28 
30/06/2015;ALICATE AMPERIMETRO MINIPA ET 3200A;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 133,34 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;TÈcnico em MecatrÙnica;R$ 57,53 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;TÈcnico em EletrÙnica;R$ 60,99 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 60,99 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 60,99 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 60,99 
30/04/2015;PROTOBOARD MINIPA MP-1680;Wellington;TÈcnico em EletrÙnica;R$ 60,77 
30/04/2015;PROTOBOARD MINIPA MP-1680;Wellington;TÈcnico em EletrÙnica;R$ 60,77 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;TÈcnico em MecatrÙnica;R$ 61,16 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 61,16 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Wellington;TÈcnico em EletrÙnica;R$ 62,59 
31/01/2015;MULTIMETRO DIGITAL ET 2040 MINIPA;Wellington;TÈcnico em EletrÙnica;R$ 149,24 
22/12/2014;OSCILOSC√ìPIO C/ANALIS. DE ESPECTRO/TEKTRONIX;Wellington;TÈcnico em EletrÙnica;R$ 43.946,64 
22/12/2014;OSCILOSC√ìPIO C/ANALIS. DE ESPECTRO/TEKTRONIX;Wellington;TÈcnico em MecatrÙnica;R$ 43.946,64 
22/12/2014;OSCILOSC√ìPIO C/ANALIS. DE ESPECTRO/TEKTRONIX;Wellington;TÈcnico em MecatrÙnica;R$ 43.946,64 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Wellington;TÈcnico em EletrÙnica;R$ 154,29 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Wellington;TÈcnico em EletrÙnica;R$ 154,29 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Wellington;TÈcnico em EletrÙnica;R$ 154,29 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Wellington;TÈcnico em EletrÙnica;R$ 154,29 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Wellington;TÈcnico em MecatrÙnica;R$ 154,29 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 1.683,06 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 1.683,06 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 1.683,06 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 1.683,06 
25/02/2014;GERADOR DE FUN√á√ÉO ARBITR√ÅRIO /TEKTRONIX;Wellington;TÈcnico em EletrÙnica;R$ 3.615,38 
25/02/2014;GERADOR DE FUN√á√ÉO ARBITR√ÅRIO /TEKTRONIX;Wellington;TÈcnico em MecatrÙnica;R$ 3.615,38 
25/02/2014;GERADOR DE FUN√á√ÉO ARBITR√ÅRIO /TEKTRONIX;Wellington;TÈcnico em MecatrÙnica;R$ 3.615,38 
07/02/2014;MULT√çMETRO DIG. BANCADA 6 1/2 D√çGITOS/TEKTRONIX;Wellington;TÈcnico em EletrÙnica;R$ 3.480,00 
07/02/2014;MULT√çMETRO DIG. BANCADA 6 1/2 D√çGITOS/TEKTRONIX;Wellington;TÈcnico em MecatrÙnica;R$ 3.480,00 
03/02/2014;DETECTOR-EXPLOS√çMETRO P/4 GASES/ MSA;Wellington;TÈcnico em EletrÙnica;R$ 7.000,00 
02/01/2014;LOCALIZADOR DEFEITOS DE CIRCUITOS ELET./VERSIS;Wellington;TÈcnico em EletrÙnica;R$ 9.758,00 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS/TEMP /FLUKE;Wellington;TÈcnico em MecatrÙnica;R$ 1.069,74 
26/12/2013;MULT√çMETRO DIGITAL TRUE RMS /FLUKE;Wellington;TÈcnico em EletrÙnica;R$ 490,64 
26/12/2013;ALICATE AMPER√çMETRO TRUE RMS/AC-DC /FLUKE;Wellington;TÈcnico em EletrÙnica;R$ 1.350,00 
26/12/2013;ANALISADOR DE ENERGIA 50¬™ HARM√îNICA/ FLUKE;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 32.319,05 
17/09/2013;TORNO MEC√ÇNICO PARALELO UNIVERSAL /ROMI;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 60.700,00 
17/09/2013;TORNO MEC√ÇNICO PARALELO UNIVERSAL /ROMI;Wellington;TÈcnico em EletrÙnica;R$ 60.700,00 
17/09/2013;TORNO MEC√ÇNICO PARALELO UNIVERSAL /ROMI;Wellington;TÈcnico em MecatrÙnica;R$ 60.700,00 
16/08/2013;PAINEL P/ALIMENTA√á√ÉO DE BANCADA/ EXSTO;Wellington;TÈcnico em EletrÙnica;R$ 1.059,00 
16/08/2013;PAINEL P/ALIMENTA√á√ÉO DE BANCADA/ EXSTO;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 1.059,00 
16/08/2013;PAINEL P/ALIMENTA√á√ÉO DE BANCADA/ EXSTO;Wellington;TÈcnico em EletrÙnica;R$ 1.059,00 
16/08/2013;PAINEL P/ALIMENTA√á√ÉO DE BANCADA/ EXSTO;Wellington;TÈcnico em EletrÙnica;R$ 1.059,00 
07/03/2013;MICROCOMPUTADOR POSITIVO MASTER D360;Wellington;TÈcnico em MecatrÙnica;R$ 1.384,88 
07/03/2013;MICROCOMPUTADOR POSITIVO MASTER D360;Wellington;TÈcnico em EletrÙnica;R$ 1.384,88 
05/03/2013;PROJETOR MULTIM√çDIA INTERATIVO / EPSON;Wellington;TÈcnico em MecatrÙnica;R$ 7.201,38 
01/03/2013;PROJETOR MULTIM√çDIA C/ SUPORTE / EPSON;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 1.401,59 
20/02/2013;MONITOR 18,5P / DELL E1912H;Wellington;TÈcnico em EletrÙnica;R$ 422,19 
20/02/2013;MONITOR 18,5P / DELL E1912H;Wellington;TÈcnico em EletrÙnica;R$ 422,19 
19/02/2013;ESCANTILH√ÉO PADR√ÉO M√âTRICO 60¬∞ /COSA;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 5,00 
19/02/2013;ESCANTILH√ÉO PADR√ÉO M√âTRICO 60¬∞ /COSA;Wellington;TÈcnico em MecatrÙnica;R$ 5,00 
30/06/2011;JOGO CHAVES FENDA SIMPLES E CRUZ./GEDORE;Wellington;TÈcnico em MecatrÙnica;R$ 25,00 
30/06/2011;JOGO CHAVES FENDA SIMPLES E CRUZ./GEDORE;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 25,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Wellington;TÈcnico em EletrÙnica;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Wellington;TÈcnico em MecatrÙnica;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Wellington;TÈcnico em MecatrÙnica;R$ 1.045,00 
04/05/2011;MICROCOMPUTADOR POST-AT (I3PF)/POSITIVO;Wellington;TÈcnico em EletrÙnica;R$ 1.045,00 
04/05/2011;MONITOR LCD 18,5 936SWA/ POSITIVO;Wellington;TÈcnico em Desenvolvimento de Sistemas;R$ 404,00 
